6.365265369415283203e+00,1.303810834884643555e+00
-6.747338294982910156e+00,2.961803786456584930e-02
-2.096744775772094727e+00,-4.332704842090606689e-01
-3.409012317657470703e+00,-8.121570944786071777e-01
-3.657115697860717773e+00,-2.633159637451171875e+00
-2.424826622009277344e+00,6.353752613067626953e+00
6.405506134033203125e+00,-5.191582679748535156e+00
-1.047006845474243164e+00,5.261657714843750000e+00
3.808451890945434570e+00,-8.062177896499633789e-01
4.121050357818603516e+00,-3.632966279983520508e-01
-5.308520317077636719e+00,-2.945052087306976318e-01
5.597270965576171875e+00,2.545920372009277344e+00
4.947775840759277344e+00,-2.998992443084716797e+00
5.332359313964843750e+00,-3.581452846527099609e+00
5.098047733306884766e+00,-5.103781700134277344e+00
7.274846076965332031e+00,-8.529037237167358398e-02
-4.585727691650390625e+00,-5.283203601837158203e+00
-5.419690608978271484e+00,-6.857842206954956055e-01
-2.500640869140625000e+00,6.342833042144775391e+00
-1.430620431900024414e+00,7.607914805412292480e-01
-3.966927766799926758e+00,-2.986802339553833008e+00
-3.304596662521362305e+00,-3.214628696441650391e+00
-3.120796442031860352e+00,3.378619194030761719e+00
3.120444297790527344e+00,5.492504596710205078e+00
-3.212272405624389648e+00,5.132879257202148438e+00
-5.935796260833740234e+00,-2.138319253921508789e+00
-5.469016075134277344e+00,-1.389927510172128677e-02
-1.732946634292602539e+00,6.525089263916015625e+00
-1.720224261283874512e+00,3.156570434570312500e+00
-3.368740558624267578e+00,5.518903732299804688e+00
3.480952739715576172e+00,-4.215846538543701172e+00
-2.409240961074829102e+00,-1.845397353172302246e+00
-4.524398326873779297e+00,5.173781871795654297e+00
-1.183417677879333496e+00,9.511386156082153320e-01
-2.206295013427734375e+00,8.253955282270908356e-03
1.877432465553283691e-01,1.784283995628356934e+00
2.656374312937259674e-02,9.617218375205993652e-01
-1.940520048141479492e+00,1.246855258941650391e+00
-2.496983051300048828e+00,-7.649486064910888672e+00
-3.494355678558349609e+00,5.208312511444091797e+00
-4.176817417144775391e+00,5.607477188110351562e+00
6.633297443389892578e+00,-2.701841354370117188e+00
7.603812694549560547e+00,-5.341246724128723145e-01
5.597106456756591797e+00,-3.201547145843505859e+00
5.549364566802978516e+00,2.729547262191772461e+00
-2.854116439819335938e+00,5.383214950561523438e+00
6.388242244720458984e+00,-4.665293216705322266e+00
-4.486859798431396484e+00,-2.426754236221313477e+00
-5.564352512359619141e+00,1.767354309558868408e-01
