6.434574127197265625e+00,1.764585494995117188e+00
-6.609929084777832031e+00,1.131478428840637207e+00
-1.477203965187072754e+00,-9.734426140785217285e-01
-3.001238584518432617e+00,-1.955864548683166504e+00
-4.721183300018310547e+00,-2.051819801330566406e+00
-1.231827616691589355e+00,5.992704868316650391e+00
5.914302825927734375e+00,-4.894721508026123047e+00
-1.985703587532043457e+00,7.121215343475341797e+00
3.260549783706665039e+00,-9.022976160049438477e-01
3.688499927520751953e+00,-8.487252593040466309e-01
-5.659544467926025391e+00,5.153186321258544922e-01
3.376313447952270508e+00,1.272133946418762207e+00
3.778064250946044922e+00,-2.358719110488891602e+00
4.832399368286132812e+00,-3.184735298156738281e+00
6.021942615509033203e+00,-5.218211174011230469e+00
8.253915786743164062e+00,-1.021185517311096191e+00
-1.295847892761230469e+00,-4.908291816711425781e+00
-5.852285861968994141e+00,5.683367326855659485e-02
-2.070596933364868164e+00,5.125147342681884766e+00
-7.817746996879577637e-01,5.521911978721618652e-01
-4.363018512725830078e+00,-4.217118263244628906e+00
-3.427090644836425781e+00,-3.270605325698852539e+00
-4.687332630157470703e+00,4.182591915130615234e+00
3.694560527801513672e+00,5.674030303955078125e+00
-4.270839214324951172e+00,4.586943626403808594e+00
-6.859379768371582031e+00,-2.113275051116943359e+00
-3.307351112365722656e+00,-6.554254889488220215e-01
-1.086481332778930664e+00,6.832508563995361328e+00
-3.070078372955322266e+00,3.667034864425659180e+00
-3.441581130027770996e-01,7.156404972076416016e+00
3.775062561035156250e+00,-4.416489124298095703e+00
-2.641851186752319336e+00,-2.477970123291015625e+00
-2.329668760299682617e+00,4.674756526947021484e+00
-1.133422374725341797e+00,9.408842027187347412e-02
-2.963493347167968750e+00,-4.772309362888336182e-01
4.420223832130432129e-02,7.205188870429992676e-01
4.553689360618591309e-01,-1.163860335946083069e-01
-1.373512148857116699e+00,1.655838370323181152e+00
-4.334912776947021484e+00,-8.109828948974609375e+00
-5.319150090217590332e-01,1.543096423149108887e+00
